classifier,percentage,wfilter,measure,value
svc,60%,True,f1_score,0.936585365854
svc,60%,True,f1_score,0.912621359223
svc,60%,True,f1_score,0.96803652968
svc,60%,True,f1_score,0.867924528302
svc,60%,True,f1_score,0.937799043062
svc,60%,True,f1_score,0.953271028037
svc,60%,True,f1_score,0.942857142857
svc,60%,True,f1_score,0.920792079208
svc,60%,True,f1_score,0.895238095238
svc,60%,True,f1_score,0.947867298578
svc,60%,True,f1_score,0.952380952381
svc,60%,True,f1_score,0.821782178218
svc,60%,True,f1_score,0.901960784314
svc,60%,True,f1_score,0.883495145631
svc,60%,True,f1_score,0.926108374384
svc,60%,True,f1_score,0.909952606635
svc,60%,True,f1_score,0.901960784314
svc,60%,True,f1_score,0.936585365854
svc,60%,True,f1_score,0.903846153846
svc,60%,True,f1_score,0.9
svc,60%,True,f1_score,0.894230769231
svc,60%,True,f1_score,0.881516587678
svc,60%,True,f1_score,0.951923076923
svc,60%,True,f1_score,0.96682464455
svc,60%,True,f1_score,0.935779816514
svc,60%,True,f1_score,0.973214285714
svc,60%,True,f1_score,0.952830188679
svc,60%,True,f1_score,0.945812807882
svc,60%,True,f1_score,0.884615384615
svc,60%,True,f1_score,0.913461538462
svc,60%,True,f1_score,0.945273631841
svc,60%,True,f1_score,0.892156862745
svc,60%,True,f1_score,0.920792079208
svc,60%,True,f1_score,0.896551724138
svc,60%,True,f1_score,0.932692307692
svc,60%,True,f1_score,0.976525821596
svc,60%,True,f1_score,0.903846153846
svc,60%,True,f1_score,0.89
svc,60%,True,f1_score,0.956937799043
svc,60%,True,f1_score,0.935960591133
svc,60%,True,f1_score,1.0
svc,60%,True,f1_score,0.923076923077
svc,60%,True,f1_score,0.888888888889
svc,60%,True,f1_score,0.892018779343
svc,60%,True,f1_score,0.89898989899
svc,60%,True,f1_score,0.909952606635
svc,60%,True,f1_score,0.861111111111
svc,60%,True,f1_score,0.962962962963
svc,60%,True,f1_score,0.945454545455
svc,60%,True,f1_score,0.929577464789
svc,60%,True,f1_score,0.906542056075
svc,60%,True,f1_score,0.901408450704
svc,60%,True,f1_score,0.93896713615
svc,60%,True,f1_score,0.89898989899
svc,60%,True,f1_score,0.927536231884
svc,60%,True,f1_score,0.869565217391
svc,60%,True,f1_score,0.869158878505
svc,60%,True,f1_score,0.905472636816
svc,60%,True,f1_score,0.869565217391
svc,60%,True,f1_score,0.947368421053
svc,60%,True,f1_score,0.913461538462
svc,60%,True,f1_score,0.864077669903
svc,60%,True,f1_score,0.911764705882
svc,60%,True,f1_score,0.933962264151
svc,60%,True,f1_score,0.938775510204
svc,60%,True,f1_score,0.912621359223
svc,60%,True,f1_score,0.88038277512
svc,60%,True,f1_score,0.994974874372
svc,60%,True,f1_score,0.924528301887
svc,60%,True,f1_score,0.943396226415
svc,60%,True,f1_score,0.934579439252
svc,60%,True,f1_score,0.928229665072
svc,60%,True,f1_score,0.932692307692
svc,60%,True,f1_score,0.914572864322
svc,60%,True,f1_score,0.941747572816
svc,60%,True,f1_score,0.93137254902
svc,60%,True,f1_score,0.975609756098
svc,60%,True,f1_score,0.926108374384
svc,60%,True,f1_score,0.949494949495
svc,60%,True,f1_score,0.94472361809
svc,60%,True,f1_score,0.920930232558
svc,60%,True,f1_score,0.947368421053
svc,60%,True,f1_score,0.951923076923
svc,60%,True,f1_score,0.917874396135
svc,60%,True,f1_score,0.896551724138
svc,60%,True,f1_score,0.8995215311
svc,60%,True,f1_score,0.907317073171
svc,60%,True,precision,0.938416422287
svc,60%,True,precision,0.892655367232
svc,60%,True,precision,0.973053892216
svc,60%,True,precision,0.925714285714
svc,60%,True,precision,0.947058823529
svc,60%,True,precision,0.94674556213
svc,60%,True,precision,0.952522255193
svc,60%,True,precision,0.958702064897
svc,60%,True,precision,0.958579881657
svc,60%,True,precision,0.944281524927
svc,60%,True,precision,0.952941176471
svc,60%,True,precision,0.973372781065
svc,60%,True,precision,0.979041916168
svc,60%,True,precision,0.961764705882
svc,60%,True,precision,0.947368421053
svc,60%,True,precision,0.978787878788
svc,60%,True,precision,0.918604651163
svc,60%,True,precision,0.961538461538
svc,60%,True,precision,0.97005988024
svc,60%,True,precision,0.967261904762
svc,60%,True,precision,0.953352769679
svc,60%,True,precision,0.93567251462
svc,60%,True,precision,0.967261904762
svc,60%,True,precision,0.970238095238
svc,60%,True,precision,0.898016997167
svc,60%,True,precision,0.941860465116
svc,60%,True,precision,0.930434782609
svc,60%,True,precision,0.956140350877
svc,60%,True,precision,0.944117647059
svc,60%,True,precision,0.941860465116
svc,60%,True,precision,0.961764705882
svc,60%,True,precision,0.941520467836
svc,60%,True,precision,0.942196531792
svc,60%,True,precision,0.935860058309
svc,60%,True,precision,0.927113702624
svc,60%,True,precision,0.970326409496
svc,60%,True,precision,0.979041916168
svc,60%,True,precision,0.958083832335
svc,60%,True,precision,0.981651376147
svc,60%,True,precision,0.970149253731
svc,60%,True,precision,0.967647058824
svc,60%,True,precision,0.93023255814
svc,60%,True,precision,0.947214076246
svc,60%,True,precision,0.967741935484
svc,60%,True,precision,0.936231884058
svc,60%,True,precision,0.953352769679
svc,60%,True,precision,0.939130434783
svc,60%,True,precision,0.958702064897
svc,60%,True,precision,0.984939759036
svc,60%,True,precision,0.941520467836
svc,60%,True,precision,0.936599423631
svc,60%,True,precision,0.973214285714
svc,60%,True,precision,0.961876832845
svc,60%,True,precision,1.0
svc,60%,True,precision,0.956647398844
svc,60%,True,precision,0.933139534884
svc,60%,True,precision,0.932551319648
svc,60%,True,precision,0.942363112392
svc,60%,True,precision,0.944117647059
svc,60%,True,precision,0.912536443149
svc,60%,True,precision,0.975903614458
svc,60%,True,precision,0.966767371601
svc,60%,True,precision,0.955489614243
svc,60%,True,precision,0.941002949853
svc,60%,True,precision,0.938235294118
svc,60%,True,precision,0.96130952381
svc,60%,True,precision,0.942363112392
svc,60%,True,precision,0.955882352941
svc,60%,True,precision,0.921965317919
svc,60%,True,precision,0.918367346939
svc,60%,True,precision,0.944927536232
svc,60%,True,precision,0.921965317919
svc,60%,True,precision,0.967359050445
svc,60%,True,precision,0.947214076246
svc,60%,True,precision,0.919308357349
svc,60%,True,precision,0.947521865889
svc,60%,True,precision,0.958456973294
svc,60%,True,precision,0.96511627907
svc,60%,True,precision,0.947368421053
svc,60%,True,precision,0.927325581395
svc,60%,True,precision,0.99703264095
svc,60%,True,precision,0.952662721893
svc,60%,True,precision,0.964285714286
svc,60%,True,precision,0.958333333333
svc,60%,True,precision,0.955752212389
svc,60%,True,precision,0.958702064897
svc,60%,True,precision,0.950724637681
svc,60%,True,precision,0.964601769912
svc,60%,True,precision,0.958944281525
svc,60%,True,precision,0.985119047619
svc,60%,True,precision,0.956140350877
svc,60%,True,precision,0.970760233918
svc,60%,True,precision,0.96783625731
svc,60%,True,precision,0.949554896142
svc,60%,True,precision,0.967359050445
svc,60%,True,precision,0.970326409496
svc,60%,True,precision,0.950146627566
svc,60%,True,precision,0.939130434783
svc,60%,True,precision,0.938596491228
svc,60%,True,precision,0.944606413994
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,0.996932515337
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,0.996884735202
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,recall,1.0
svc,60%,True,f1_score,0.968229954614
svc,60%,True,f1_score,0.94328358209
svc,60%,True,f1_score,0.986342943854
svc,60%,True,f1_score,0.961424332344
svc,60%,True,f1_score,0.972809667674
svc,60%,True,f1_score,0.9726443769
svc,60%,True,f1_score,0.975683890578
svc,60%,True,f1_score,0.978915662651
svc,60%,True,f1_score,0.978851963746
svc,60%,True,f1_score,0.971342383107
svc,60%,True,f1_score,0.975903614458
svc,60%,True,f1_score,0.986506746627
svc,60%,True,f1_score,0.989409984871
svc,60%,True,f1_score,0.980509745127
svc,60%,True,f1_score,0.972972972973
svc,60%,True,f1_score,0.989280245023
svc,60%,True,f1_score,0.957575757576
svc,60%,True,f1_score,0.980392156863
svc,60%,True,f1_score,0.984802431611
svc,60%,True,f1_score,0.981873111782
svc,60%,True,f1_score,0.976119402985
svc,60%,True,f1_score,0.966767371601
svc,60%,True,f1_score,0.983358547655
svc,60%,True,f1_score,0.984894259819
svc,60%,True,f1_score,0.946268656716
svc,60%,True,f1_score,0.97005988024
svc,60%,True,f1_score,0.963963963964
svc,60%,True,f1_score,0.977578475336
svc,60%,True,f1_score,0.971255673222
svc,60%,True,f1_score,0.97005988024
svc,60%,True,f1_score,0.980509745127
svc,60%,True,f1_score,0.969879518072
svc,60%,True,f1_score,0.970238095238
svc,60%,True,f1_score,0.96686746988
svc,60%,True,f1_score,0.962178517398
svc,60%,True,f1_score,0.984939759036
svc,60%,True,f1_score,0.989409984871
svc,60%,True,f1_score,0.978593272171
svc,60%,True,f1_score,0.990740740741
svc,60%,True,f1_score,0.984848484848
svc,60%,True,f1_score,0.98355754858
svc,60%,True,f1_score,0.963855421687
svc,60%,True,f1_score,0.972891566265
svc,60%,True,f1_score,0.983606557377
svc,60%,True,f1_score,0.967065868263
svc,60%,True,f1_score,0.976119402985
svc,60%,True,f1_score,0.968609865471
svc,60%,True,f1_score,0.978915662651
svc,60%,True,f1_score,0.992412746586
svc,60%,True,f1_score,0.969879518072
svc,60%,True,f1_score,0.967261904762
svc,60%,True,f1_score,0.986425339367
svc,60%,True,f1_score,0.980568011958
svc,60%,True,f1_score,1.0
svc,60%,True,f1_score,0.977843426883
svc,60%,True,f1_score,0.965413533835
svc,60%,True,f1_score,0.965098634294
svc,60%,True,f1_score,0.970326409496
svc,60%,True,f1_score,0.971255673222
svc,60%,True,f1_score,0.954268292683
svc,60%,True,f1_score,0.987804878049
svc,60%,True,f1_score,0.981595092025
svc,60%,True,f1_score,0.977238239757
svc,60%,True,f1_score,0.969604863222
svc,60%,True,f1_score,0.96813353566
svc,60%,True,f1_score,0.980273141123
svc,60%,True,f1_score,0.970326409496
svc,60%,True,f1_score,0.977443609023
svc,60%,True,f1_score,0.959398496241
svc,60%,True,f1_score,0.957446808511
svc,60%,True,f1_score,0.971684053651
svc,60%,True,f1_score,0.959398496241
svc,60%,True,f1_score,0.983408748115
svc,60%,True,f1_score,0.972891566265
svc,60%,True,f1_score,0.957957957958
svc,60%,True,f1_score,0.973053892216
svc,60%,True,f1_score,0.978787878788
svc,60%,True,f1_score,0.98224852071
svc,60%,True,f1_score,0.972972972973
svc,60%,True,f1_score,0.962292609351
svc,60%,True,f1_score,0.998514115899
svc,60%,True,f1_score,0.975757575758
svc,60%,True,f1_score,0.981818181818
svc,60%,True,f1_score,0.978723404255
svc,60%,True,f1_score,0.977375565611
svc,60%,True,f1_score,0.978915662651
svc,60%,True,f1_score,0.974739970282
svc,60%,True,f1_score,0.981981981982
svc,60%,True,f1_score,0.979041916168
svc,60%,True,f1_score,0.992503748126
svc,60%,True,f1_score,0.977578475336
svc,60%,True,f1_score,0.985163204748
svc,60%,True,f1_score,0.983655274889
svc,60%,True,f1_score,0.974124809741
svc,60%,True,f1_score,0.983408748115
svc,60%,True,f1_score,0.984939759036
svc,60%,True,f1_score,0.974436090226
svc,60%,True,f1_score,0.968609865471
svc,60%,True,f1_score,0.968325791855
svc,60%,True,f1_score,0.971514242879
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,0.990291262136
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,0.99
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,0.989898989899
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,0.99
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,precision,1.0
svc,80%,True,recall,0.84347826087
svc,80%,True,recall,0.882882882883
svc,80%,True,recall,0.915887850467
svc,80%,True,recall,0.87962962963
svc,80%,True,recall,0.745901639344
svc,80%,True,recall,0.735042735043
svc,80%,True,recall,0.868421052632
svc,80%,True,recall,0.805309734513
svc,80%,True,recall,0.864864864865
svc,80%,True,recall,0.926605504587
svc,80%,True,recall,0.945454545455
svc,80%,True,recall,0.868421052632
svc,80%,True,recall,0.901785714286
svc,80%,True,recall,0.814814814815
svc,80%,True,recall,0.916666666667
svc,80%,True,recall,0.953703703704
svc,80%,True,recall,0.851851851852
svc,80%,True,recall,0.888888888889
svc,80%,True,recall,0.869565217391
svc,80%,True,recall,0.946428571429
svc,80%,True,recall,0.846846846847
svc,80%,True,recall,0.890909090909
svc,80%,True,recall,0.889908256881
svc,80%,True,recall,0.917431192661
svc,80%,True,recall,0.846153846154
svc,80%,True,recall,0.873873873874
svc,80%,True,recall,0.798245614035
svc,80%,True,recall,0.849056603774
svc,80%,True,recall,0.916666666667
svc,80%,True,recall,0.850877192982
svc,80%,True,recall,0.811965811966
svc,80%,True,recall,0.951923076923
svc,80%,True,recall,0.873873873874
svc,80%,True,recall,0.816513761468
svc,80%,True,recall,0.885964912281
svc,80%,True,recall,0.827272727273
svc,80%,True,recall,0.794871794872
svc,80%,True,recall,0.798245614035
svc,80%,True,recall,0.885964912281
svc,80%,True,recall,0.883495145631
svc,80%,True,recall,0.840707964602
svc,80%,True,recall,0.741666666667
svc,80%,True,recall,0.834782608696
svc,80%,True,recall,0.814159292035
svc,80%,True,recall,0.962264150943
svc,80%,True,recall,0.893805309735
svc,80%,True,recall,0.906542056075
svc,80%,True,recall,0.87037037037
svc,80%,True,recall,0.833333333333
svc,80%,True,recall,0.873873873874
svc,80%,True,recall,0.889908256881
svc,80%,True,recall,0.8125
svc,80%,True,recall,0.971153846154
svc,80%,True,recall,0.990291262136
svc,80%,True,recall,0.828828828829
svc,80%,True,recall,0.902912621359
svc,80%,True,recall,0.769230769231
svc,80%,True,recall,0.775862068966
svc,80%,True,recall,0.836206896552
svc,80%,True,recall,0.882882882883
svc,80%,True,recall,0.906542056075
svc,80%,True,recall,0.891891891892
svc,80%,True,recall,0.942857142857
svc,80%,True,recall,0.926605504587
svc,80%,True,recall,0.864864864865
svc,80%,True,recall,0.892857142857
svc,80%,True,recall,0.8125
svc,80%,True,recall,0.862068965517
svc,80%,True,recall,0.854545454545
svc,80%,True,recall,0.818965517241
svc,80%,True,recall,0.848214285714
svc,80%,True,recall,0.858407079646
svc,80%,True,recall,0.907407407407
svc,80%,True,recall,0.828828828829
svc,80%,True,recall,0.882882882883
svc,80%,True,recall,0.826086956522
svc,80%,True,recall,0.934579439252
svc,80%,True,recall,0.826086956522
svc,80%,True,recall,0.840707964602
svc,80%,True,recall,0.825688073394
svc,80%,True,recall,0.782608695652
svc,80%,True,recall,0.863247863248
svc,80%,True,recall,0.908256880734
svc,80%,True,recall,0.747826086957
svc,80%,True,recall,0.641666666667
svc,80%,True,recall,0.837837837838
svc,80%,True,recall,0.866071428571
svc,80%,True,recall,0.921052631579
svc,80%,True,recall,0.942857142857
svc,80%,True,recall,0.908256880734
svc,80%,True,recall,0.771929824561
svc,80%,True,recall,0.954545454545
svc,80%,True,recall,0.92523364486
svc,80%,True,recall,0.815789473684
svc,80%,True,recall,0.833333333333
svc,80%,True,recall,0.688524590164
svc,80%,True,recall,0.892857142857
svc,80%,True,recall,0.918181818182
svc,80%,True,recall,0.893805309735
svc,80%,True,recall,0.925925925926
svc,80%,True,f1_score,0.915094339623
svc,80%,True,f1_score,0.937799043062
svc,80%,True,f1_score,0.956097560976
svc,80%,True,f1_score,0.935960591133
svc,80%,True,f1_score,0.854460093897
svc,80%,True,f1_score,0.847290640394
svc,80%,True,f1_score,0.929577464789
svc,80%,True,f1_score,0.892156862745
svc,80%,True,f1_score,0.927536231884
svc,80%,True,f1_score,0.961904761905
svc,80%,True,f1_score,0.971962616822
svc,80%,True,f1_score,0.929577464789
svc,80%,True,f1_score,0.948356807512
svc,80%,True,f1_score,0.897959183673
svc,80%,True,f1_score,0.95652173913
svc,80%,True,f1_score,0.976303317536
svc,80%,True,f1_score,0.92
svc,80%,True,f1_score,0.941176470588
svc,80%,True,f1_score,0.93023255814
svc,80%,True,f1_score,0.97247706422
svc,80%,True,f1_score,0.917073170732
svc,80%,True,f1_score,0.942307692308
svc,80%,True,f1_score,0.941747572816
svc,80%,True,f1_score,0.956937799043
svc,80%,True,f1_score,0.916666666667
svc,80%,True,f1_score,0.932692307692
svc,80%,True,f1_score,0.887804878049
svc,80%,True,f1_score,0.918367346939
svc,80%,True,f1_score,0.95652173913
svc,80%,True,f1_score,0.919431279621
svc,80%,True,f1_score,0.896226415094
svc,80%,True,f1_score,0.975369458128
svc,80%,True,f1_score,0.932692307692
svc,80%,True,f1_score,0.89898989899
svc,80%,True,f1_score,0.939534883721
svc,80%,True,f1_score,0.905472636816
svc,80%,True,f1_score,0.885714285714
svc,80%,True,f1_score,0.887804878049
svc,80%,True,f1_score,0.939534883721
svc,80%,True,f1_score,0.938144329897
svc,80%,True,f1_score,0.913461538462
svc,80%,True,f1_score,0.851674641148
svc,80%,True,f1_score,0.909952606635
svc,80%,True,f1_score,0.89756097561
svc,80%,True,f1_score,0.976076555024
svc,80%,True,f1_score,0.943925233645
svc,80%,True,f1_score,0.950980392157
svc,80%,True,f1_score,0.930693069307
svc,80%,True,f1_score,0.909090909091
svc,80%,True,f1_score,0.932692307692
svc,80%,True,f1_score,0.941747572816
svc,80%,True,f1_score,0.896551724138
svc,80%,True,f1_score,0.985365853659
svc,80%,True,f1_score,0.99512195122
svc,80%,True,f1_score,0.906403940887
svc,80%,True,f1_score,0.948979591837
svc,80%,True,f1_score,0.869565217391
svc,80%,True,f1_score,0.873786407767
svc,80%,True,f1_score,0.910798122066
svc,80%,True,f1_score,0.937799043062
svc,80%,True,f1_score,0.950980392157
svc,80%,True,f1_score,0.942857142857
svc,80%,True,f1_score,0.965853658537
svc,80%,True,f1_score,0.961904761905
svc,80%,True,f1_score,0.927536231884
svc,80%,True,f1_score,0.943396226415
svc,80%,True,f1_score,0.896551724138
svc,80%,True,f1_score,0.925925925926
svc,80%,True,f1_score,0.921568627451
svc,80%,True,f1_score,0.900473933649
svc,80%,True,f1_score,0.917874396135
svc,80%,True,f1_score,0.92380952381
svc,80%,True,f1_score,0.946859903382
svc,80%,True,f1_score,0.906403940887
svc,80%,True,f1_score,0.937799043062
svc,80%,True,f1_score,0.904761904762
svc,80%,True,f1_score,0.966183574879
svc,80%,True,f1_score,0.904761904762
svc,80%,True,f1_score,0.913461538462
svc,80%,True,f1_score,0.904522613065
svc,80%,True,f1_score,0.878048780488
svc,80%,True,f1_score,0.926605504587
svc,80%,True,f1_score,0.951923076923
svc,80%,True,f1_score,0.855721393035
svc,80%,True,f1_score,0.781725888325
svc,80%,True,f1_score,0.911764705882
svc,80%,True,f1_score,0.928229665072
svc,80%,True,f1_score,0.958904109589
svc,80%,True,f1_score,0.965853658537
svc,80%,True,f1_score,0.951923076923
svc,80%,True,f1_score,0.871287128713
svc,80%,True,f1_score,0.976744186047
svc,80%,True,f1_score,0.961165048544
svc,80%,True,f1_score,0.898550724638
svc,80%,True,f1_score,0.909090909091
svc,80%,True,f1_score,0.815533980583
svc,80%,True,f1_score,0.943396226415
svc,80%,True,f1_score,0.957345971564
svc,80%,True,f1_score,0.943925233645
svc,80%,True,f1_score,0.961538461538
svc,80%,True,precision,0.946902654867
svc,80%,True,precision,0.961538461538
svc,80%,True,precision,0.973372781065
svc,80%,True,precision,0.961876832845
svc,80%,True,precision,0.910144927536
svc,80%,True,precision,0.911428571429
svc,80%,True,precision,0.955489614243
svc,80%,True,precision,0.936231884058
svc,80%,True,precision,0.955882352941
svc,80%,True,precision,0.976119402985
svc,80%,True,precision,0.981927710843
svc,80%,True,precision,0.955489614243
svc,80%,True,precision,0.967164179104
svc,80%,True,precision,0.942528735632
svc,80%,True,precision,0.973293768546
svc,80%,True,precision,0.984984984985
svc,80%,True,precision,0.953488372093
svc,80%,True,precision,0.964705882353
svc,80%,True,precision,0.955357142857
svc,80%,True,precision,0.981818181818
svc,80%,True,precision,0.950292397661
svc,80%,True,precision,0.96449704142
svc,80%,True,precision,0.964601769912
svc,80%,True,precision,0.973214285714
svc,80%,True,precision,0.946587537092
svc,80%,True,precision,0.958702064897
svc,80%,True,precision,0.933333333333
svc,80%,True,precision,0.953757225434
svc,80%,True,precision,0.973293768546
svc,80%,True,precision,0.949852507375
svc,80%,True,precision,0.935483870968
svc,80%,True,precision,0.985163204748
svc,80%,True,precision,0.958702064897
svc,80%,True,precision,0.942363112392
svc,80%,True,precision,0.961194029851
svc,80%,True,precision,0.944927536232
svc,80%,True,precision,0.930029154519
svc,80%,True,precision,0.933333333333
svc,80%,True,precision,0.961194029851
svc,80%,True,precision,0.965217391304
svc,80%,True,precision,0.947214076246
svc,80%,True,precision,0.910662824207
svc,80%,True,precision,0.944117647059
svc,80%,True,precision,0.938953488372
svc,80%,True,precision,0.987987987988
svc,80%,True,precision,0.964179104478
svc,80%,True,precision,0.970501474926
svc,80%,True,precision,0.959064327485
svc,80%,True,precision,0.944281524927
svc,80%,True,precision,0.958702064897
svc,80%,True,precision,0.964601769912
svc,80%,True,precision,0.939130434783
svc,80%,True,precision,0.991044776119
svc,80%,True,precision,0.997005988024
svc,80%,True,precision,0.94476744186
svc,80%,True,precision,0.97084548105
svc,80%,True,precision,0.921965317919
svc,80%,True,precision,0.924855491329
svc,80%,True,precision,0.94395280236
svc,80%,True,precision,0.961538461538
svc,80%,True,precision,0.970501474926
svc,80%,True,precision,0.964391691395
svc,80%,True,precision,0.982142857143
svc,80%,True,precision,0.976119402985
svc,80%,True,precision,0.955882352941
svc,80%,True,precision,0.964285714286
svc,80%,True,precision,0.939130434783
svc,80%,True,precision,0.952380952381
svc,80%,True,precision,0.953216374269
svc,80%,True,precision,0.938416422287
svc,80%,True,precision,0.950146627566
svc,80%,True,precision,0.952802359882
svc,80%,True,precision,0.970326409496
svc,80%,True,precision,0.94476744186
svc,80%,True,precision,0.961538461538
svc,80%,True,precision,0.941348973607
svc,80%,True,precision,0.979166666667
svc,80%,True,precision,0.941348973607
svc,80%,True,precision,0.947214076246
svc,80%,True,precision,0.945086705202
svc,80%,True,precision,0.92774566474
svc,80%,True,precision,0.95223880597
svc,80%,True,precision,0.970326409496
svc,80%,True,precision,0.917142857143
svc,80%,True,precision,0.880222841226
svc,80%,True,precision,0.947521865889
svc,80%,True,precision,0.955752212389
svc,80%,True,precision,0.972809667674
svc,80%,True,precision,0.982142857143
svc,80%,True,precision,0.970326409496
svc,80%,True,precision,0.925287356322
